Week of fetchdate_orig	page_domain_root	page_url	title_new	Distinct count of ID	topic
April 11, 2022	kommersant.ru	https://www.kommersant.ru/doc/5305492	инфляция в сша впервые за    лет достигла	1	Inflation in the West
February 28, 2022	kommersant.ru	https://www.kommersant.ru/doc/5240258	фрс ожидает роста инфляции в сша на фоне военной операции на украине	1	Inflation in the West
February 7, 2022	kommersant.ru	https://www.kommersant.ru/doc/5207586	инфляция в сша в январе достигла рекордного уровня за последние    лет	1	Inflation in the West
February 7, 2022	kommersant.ru	https://www.kommersant.ru/doc/5207390	еврокомиссия повысила прогноз по инфляции в ес до	1	Inflation in the West
January 10, 2022	kommersant.ru	https://www.kommersant.ru/doc/5157638	глава фрс сша допустил повышение процентной ставки для снижения инфляции	1	Inflation in the West
July 11, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5459614	инфляция в сша в июне достигла    летнего максимума	1	Inflation in the West
June 20, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5433536	банк россии зафиксировал сохранение существенных проинфляционных рисков в экономике	1	Inflation in the West
May 23, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5367343	сша могут использовать неприкосновенные запасы дизельного топлива  чтобы снизить инфляцию в стране	1	Inflation in the West
May 16, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5358552	эстония  литва и болгария возглавили рейтинг стран ес с высокой инфляцией	1	Inflation in the West
March 7, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5251216	годовая инфляция в сша достигла рекордных за    лет	1	Inflation in the West
March 7, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5251178	макроэкономический опрос цб прогнозирует спад ввп на    и инфляцию	1	Inflation in the West
April 11, 2022	bfm.ru	https://www.bfm.ru/podcast/496998	как проблемы с инфляцией в сша могут сказаться даже на  изолированной  россии	1	Inflation in the West
July 11, 2022	bfm.ru	https://www.bfm.ru/news/504574	в администрации сша отказались давать прогноз по инфляции	1	Inflation in the West
June 20, 2022	bfm.ru	https://www.bfm.ru/news/502878	надежды сша на замедление инфляции и рост на мосбирже  обзор финансового рынка от    июня	1	Inflation in the West
June 13, 2022	bfm.ru	https://www.bfm.ru/news/502624	минфин сша назвал инфляцию  неприемлемо высокой	1	Inflation in the West
June 13, 2022	bfm.ru	https://www.bfm.ru/news/502554	сечин  основная причина инфляции в сша    безудержная  эмиссия доллара	1	Inflation in the West
June 6, 2022	bfm.ru	https://www.bfm.ru/news/502036	байден объяснил рекордную инфляцию в сша  путинским налогом	1	Inflation in the West
June 6, 2022	bfm.ru	https://www.bfm.ru/news/501987	цб снизил ключевую ставку до      на фоне замедления инфляции и не сильного снижения экономической активности	1	Inflation in the West
May 30, 2022	bfm.ru	https://www.bfm.ru/news/501436	как ощущается инфляция в странах европы	1	Inflation in the West
May 16, 2022	bfm.ru	https://www.bfm.ru/news/500418	сша может грозить рецессия  а байден ругается с безосом об инфляции	1	Inflation in the West
April 4, 2022	bfm.ru	https://www.bfm.ru/news/497109	президент бундесбанка прогнозирует инфляцию в германии в      году в	1	Inflation in the West
March 28, 2022	bfm.ru	https://www.bfm.ru/news/496710	инфляция в европе бьет рекорды	1	Inflation in the West
March 7, 2022	bfm.ru	https://www.bfm.ru/news/495042	в европе ждут инфляцию и не ждут снижения цен на газ	1	Inflation in the West
January 10, 2022	bfm.ru	https://www.bfm.ru/news/490478	инфляция в сша оказалась самой высокой за    лет	1	Inflation in the West
January 10, 2022	bfm.ru	https://www.bfm.ru/news/490459	рост инфляции в сша совпал с ожиданиями рынка  обзор финансового рынка от    января	1	Inflation in the West
February 7, 2022	bfm.ru	https://www.bfm.ru/news/489542	годовая инфляция в сша разогналась до	1	Inflation in the West
July 4, 2022	aif.ru	https://aif.ru/society/pelosi_otpravilas_na_dorogoy_kurort_v_italii_nesmotrya_na_inflyaciyu_doma	пелоси отправилась на дорогой курорт в италии  несмотря на инфляцию в сша	1	Inflation in the West
June 6, 2022	aif.ru	https://aif.ru/politics/world/v_ssha_zayavili_o_gibeli_amerikanskoy_mechty_iz-za_inflyacii	в сша заявили о гибели  американской мечты  из за инфляции	1	Inflation in the West
May 30, 2022	aif.ru	https://aif.ru/politics/world/putin_razgon_inflyacii_v_ssha_nikak_ne_svyazan_s_deystviya_rossii_na_ukraine	путин  разгон инфляции в сша никак не связан с действиями россии на украине	1	Inflation in the West
June 6, 2022	aif.ru	https://aif.ru/politics/world/inflyaciya_v_ssha_uskorilas_do_maksimuma_s_dekabrya_1981_goda	инфляция в сша ускорилась до максимума с декабря      года	1	Inflation in the West
June 13, 2022	aif.ru	https://aif.ru/politics/world/frs_ssha_na_snizhenie_inflyacii_do_2_potrebuetsya_ne_menshe_dvuh_let	фрс сша  на снижение инфляции до    потребуется не меньше двух лет	1	Inflation in the West
June 6, 2022	aif.ru	https://aif.ru/politics/putin_na_zapade_uzhe_inflyaciyu_nazyvayut_moim_imenem	путин  на западе уже инфляцию называют моим именем	1	Inflation in the West
June 13, 2022	aif.ru	https://aif.ru/politics/glava_rf_nazval_glupostyu_utverzhdeniya_pro_putinskuyu_inflyaciyu_na_zapade	глава рф назвал глупостью утверждения про  путинскую инфляцию  на западе	1	Inflation in the West
June 13, 2022	aif.ru	https://aif.ru/politics/amerikancy_voshitilis_otvetom_putina_na_slova_baydena_ob_inflyacii_v_ssha	американцы восхитились ответом путина на слова байдена об инфляции в сша	1	Inflation in the West
January 10, 2022	aif.ru	https://aif.ru/money/mymoney/putin_predlozhil_proindeksirovat_pensii_vyshe_urovnya_fakticheskoy_inflyacii	путин предложил проиндексировать пенсии выше уровня фактической инфляции	1	Inflation in the West
