fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
21/02/2022 00:00:00	tass.ru	https://tass.ru/proisshestviya/13780669	в ростовской области возбудили уголовное дело по статье о геноциде в годы войны	True	260783	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	tass.ru	https://tass.ru/mezhdunarodnaya-panorama/13820155	мид фрг не считает события последних лет в донбассе геноцидом	True	262615	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	tass.ru	https://tass.ru/obschestvo/13819905	москалькова заявила  что ситуация в донбассе отвечает всем закрепленным признакам геноцида	True	262915	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	tass.ru	https://tass.ru/obschestvo/13822737	москалькова  мировое сообщество пока не дало четкой оценки геноциду населения в донбассе	True	261735	(?=.*).*	(геноцид)	()
18/02/2022 00:00:00	radiovesti.ru	http://radiovesti.ru/news/2678789/	посол рф антонов обвинил сша в отрицании геноцида русских в донбассе	True	34001	(?=.*).*	(геноцид)	()
21/01/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/historical_memory_publication/20220121/307667303.html	геноцид советского народа  любительские фотоснимки как зеркало и документ	True	2101	(?=.*).*	(геноцид)	()
28/01/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/historical_memory/20220128/307689194.html	истребление православных как часть политики геноцида советского народа	True	21336	(?=.*).*	(геноцид)	()
18/02/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/historical_memory_publication/20220218/307733269.html	преодоление забвения геноцида советского народа с помощью права	True	35206	(?=.*).*	(геноцид)	()
21/02/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/judicial_news/20220221/307737170.html	в ростовской области возбуждено уголовное дело о геноциде в годы вов	True	26200	(?=.*).*	(геноцид)	()
25/02/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/historical_memory_publication/20220225/307750559.html	проблема  большой истории  и частных воспоминаний о геноциде   российское агентство правовой и судебной информации	True	35952	(?=.*).*	(геноцид)	()
15/03/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/judicial_news/20220315/307795384.html	суд признал геноцидом массовые убийства жителей ростовской области в годы вов	True	33703	(?=.*).*	(геноцид)	()
06/05/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/judicial_news/20220506/307936529.html	суд признал геноцидом массовые убийства жителей орловской области в годы вов	True	4822	(?=.*).*	(геноцид)	()
09/01/2022 00:00:00	rbc.ru	https://www.rbc.ru/rbcfreenews/61db345a9a79477b519106de	генпрокуратура белоруссии запросила у    стран помощь по делу о геноциде	True	201305	(?=.*).*	(геноцид)	()
19/01/2022 00:00:00	rbc.ru	https://www.rbc.ru/politics/19/01/2022/61e82e8b9a7947318c2f7552	в кпрф предложили путину признать днр и лнр для защиты от  геноцида	True	199440	(?=.*).*	(геноцид)	()
26/05/2022 00:00:00	regnum.ru	https://regnum.ru/news/3601457.html	либералы италии готовы признать  голодомор  геноцидом	True	388368	(?=.*).*	(геноцид)	()
28/05/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3604188.html	посольство рф в сша  обвинения в геноциде на украине    инсинуации	True	370729	(?=.*).*	(геноцид)	()
10/02/2022 00:00:00	runews24.ru	https://runews24.ru:443/world/10/02/2022/bdf5052ca77eea15ce0144e37261d64d	суд в гааге подтвердил получение заявления о  геноциде мигрантов  в польше на границе	True	468030	(?=.*).*	(геноцид)	()
15/02/2022 00:00:00	iz.ru	https://iz.ru/1291779/2022-02-15/prezident-putin-nazval-proiskhodiashchee-na-donbasse-genotcidom	президент путин назвал происходящее в донбассе геноцидом	True	130617	(?=.*).*	(геноцид)	()
15/02/2022 00:00:00	iz.ru	https://iz.ru/1291779/2022-02-15/prezident-putin-nazval-proiskhodiashchee-na-donbasse-genotcidom	путин назвал происходящее в донбассе геноцидом	True	130618	(?=.*).*	(геноцид)	()
08/03/2022 00:00:00	iz.ru	https://iz.ru/1302124/2022-03-08/zhurnalist-iz-frg-zaiavil-o-zamalchivanii-na-zapade-genotcida-v-donbasse	журналист из фрг заявил о замалчивании на западе геноцида в донбассе	True	129352	(?=.*).*	(геноцид)	()
20/03/2022 00:00:00	iz.ru	https://iz.ru/1308010/2022-03-21/ssha-priznali-genotcidom-deistviia-vlastei-mianmy-protiv-naroda-rokhindzha	сша признали геноцидом действия властей мьянмы против народа рохинджа	True	133154	(?=.*).*	(геноцид)	()
17/06/2022 00:00:00	lenta.ru	https://lenta.ru/news/2022/06/17/crimea/	в запорожской области обвинили киев в геноциде жителей крыма	True	285996	(?=.*).*	(геноцид)	()
03/03/2022 00:00:00	pravda.ru	https://www.pravda.ru/news/world/1687546-ukraina_donbass/	путин в беседе с макроном напомнил о многолетнем геноциде мирных жителей донбасса	True	342378	(?=.*).*	(геноцид)	()
01/04/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/04/01/ldpr-podgotovila-proekt-zayavleniya-o-genocide-russkikh-na-ukraine.html	лдпр подготовила проект заявления о геноциде русских на украине	True	136353	(?=.*).*	(геноцид)	()
04/04/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/04/04/ldpr-vystupila-za-priznanie-genocida-russkogo-naseleniya-na-ukraine.html	лдпр выступила за признание геноцида русского населения на украине	True	141030	(?=.*).*	(геноцид)	()
21/04/2022 00:00:00	rusplt.ru	https://rusplt.ru/policy/srazu-dve-strani-vpervie-62616d0.html	сразу две страны впервые в мире объявили происходящее в украине  геноцидом	True	118695	(?=.*).*	(геноцид)	()
24/03/2022 00:00:00	rusprav.tv	https://rusprav.tv/v-oon-blagoslovili-genocid-na-ukraine-125894/	в оон благословили геноцид на украине   русь православная	True	50718	(?=.*).*	(геноцид)	()
13/04/2022 00:00:00	rv-ryazan.ru	https://rv-ryazan.ru/ryazanskaya-oblast-prisoedinitsya-k-vserossijskomu-dnyu-edinyx-dejstvij-v-pamyat-o-genocide-sovetskogo-naroda-nacistami/	рязанская область присоединится к всероссийскому дню единых действий в память о геноциде советского народа нацистами	True	89657	(?=.*).*	(геноцид)	()
26/01/2022 00:00:00	vz.ru	https://vz.ru/news/2022/1/26/1140689.html	взгляд   блокаду ленинграда немцами и финнами призвали признать геноцидом народа ссср    новости дня	True	167970	(?=.*).*	(геноцид)	()
27/01/2022 00:00:00	vz.ru	https://vz.ru/news/2022/1/27/1140755.html	взгляд   блокаду ленинграда призвали признать геноцидом народа ссср    новости дня	True	167756	(?=.*).*	(геноцид)	()
27/01/2022 00:00:00	vz.ru	https://vz.ru/news/2022/1/27/1140793.html	взгляд   лидер  волонтеров победы   блокаду ленинграда следует признать актом геноцида    новости дня	True	167246	(?=.*).*	(геноцид)	()
29/01/2022 00:00:00	vz.ru	https://vz.ru/news/2022/1/29/1141075.html	взгляд   путин поручил включить в план воспитательной работы дни памяти о геноциде народов    новости дня	True	166704	(?=.*).*	(геноцид)	()
06/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/6/1142238.html	взгляд   депутат рады обвинил запад в геноциде украинского народа    новости дня	True	166452	(?=.*).*	(геноцид)	()
10/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/10/1143043.html	взгляд   прошло первое заседание суда о геноциде жителей ростовской области в годы войны    новости дня	True	171144	(?=.*).*	(геноцид)	()
10/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/10/1143082.html	взгляд   суд в гааге получил заявление о геноциде мигрантов в польше    новости дня	True	171025	(?=.*).*	(геноцид)	()
17/06/2022 00:00:00	aif.ru	https://aif.ru/politics/vlasti_zaporozhya_nazvali_genocidom_politiku_kieva_v_otnoshenii_kryma	власти запорожья назвали геноцидом политику киева в отношении крыма	True	180978	(?=.*).*	(геноцид)	()
24/06/2022 00:00:00	aif.ru	https://aif.ru/society/genprokuror_rf_sravnil_rusofobiyu_na_zapade_s_genocidom_1930-1940_godov	генпрокурор рф сравнил русофобию запада с геноцидом           годов	True	185358	(?=.*).*	(геноцид)	()
08/02/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/politics/news/2022/02/08/17258587.shtml	в лнр призвали судить порошенко за геноцид  а не предоставлять убежище   газета ru	True	307324	(?=.*).*	(геноцид)	()
19/02/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/politics/2022/02/19/14552347.shtml	геноцид   это то  что было в ссср  а не в донбассе   большое интервью спикера еврокомиссии	True	308005	(?=.*).*	(геноцид)	()
19/02/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/politics/2022/02/19/14555581.shtml	канцлер фрг и мид россии поспорили о словах путина о геноциде в донбассе	True	312506	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/politics/2022/02/23/14568751.shtml	генсек оон отказался считать ситуацию в донбассе геноцидом  что ему ответил лавров	True	308836	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/politics/news/2022/02/23/17335423.shtml	москалькова назвала вооруженный конфликт в донбассе геноцидом   газета ru	True	308571	(?=.*).*	(геноцид)	()
10/03/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/culture/news/2022/03/10/n_17405893.shtml	шнуров сравнил санкции с геноцидом в новом клипе   газета ru	True	309108	(?=.*).*	(геноцид)	()
24/01/2022 00:00:00	rt.com	https://russian.rt.com/russia/news/952621-prokuratura-genocid-sud	прокуратура потребовала признать геноцидом преступления нацистов в ростовской области	True	246350	(?=.*).*	(геноцид)	()
25/02/2022 00:00:00	tass.ru	https://tass.ru/politika/13859427	россия готовит фотовыставку о геноциде в отношении жителей донбасса к сессии спч оон	True	259791	(?=.*).*	(геноцид)	()
17/02/2022 00:00:00	rbc.ru	https://www.rbc.ru/rbcfreenews/620d619f9a7947376b27bfa4	госдеп сша назвал безосновательными слова путина о  геноциде  в донбассе	True	200435	(?=.*).*	(геноцид)	()
19/02/2022 00:00:00	rbc.ru	https://www.rbc.ru/politics/19/02/2022/6210f2fc9a7947f0c14b1874	шольц ответил на слова путина о геноциде в донбассе	True	200106	(?=.*).*	(геноцид)	()
21/02/2022 00:00:00	rbc.ru	https://www.rbc.ru/rbcfreenews/6213f8c39a7947563d8fa33c	аксенов заявил  что признание лнр и днр прекратит  геноцид  в донбассе	True	201114	(?=.*).*	(геноцид)	()
14/04/2022 00:00:00	rbc.ru	https://www.rbc.ru/rbcfreenews/625755479a79476e62c7c650	псаки пояснила слова байдена о  геноциде  на украине	True	201634	(?=.*).*	(геноцид)	()
08/02/2022 00:00:00	rostov.kp.ru	https://pda.rostov.kp.ru/online/news/4621043/	в ростове проведут слушание о признании геноцида в годы великой отечественной войны	True	12212	(?=.*).*	(геноцид)	()
14/02/2022 00:00:00	rostov.kp.ru	https://pda.rostov.kp.ru/daily/27363/4545805/	убийцы в черном расстреливали людей   ростовские ветераны свидетельствуют в суде по делу о геноциде	True	44870	(?=.*).*	(геноцид)	()
17/02/2022 00:00:00	rostov.kp.ru	https://pda.rostov.kp.ru/daily/27365/4547578/	невыносимо смотреть на останки младенцев с раздробленными черепами    в ростове идет процесс по делу о геноциде	True	33813	(?=.*).*	(геноцид)	()
21/02/2022 00:00:00	rostov.kp.ru	https://pda.rostov.kp.ru/daily/27366/4548876/	в ростове возбудили уголовное дело по геноциду во время великой отечественной войны	True	22944	(?=.*).*	(геноцид)	()
15/03/2022 00:00:00	rostov.kp.ru	https://pda.rostov.kp.ru/daily/27376/4558416/	это прививка от фашизма    в ростове суд признал геноцидом действия нацистов в годы великой отечественной войны	True	33704	(?=.*).*	(геноцид)	()
15/03/2022 00:00:00	rostov.kp.ru	https://pda.rostov.kp.ru/online/news/4665523/	в ростовской области суд признал геноцидом преступления фашистов в           годах	True	44664	(?=.*).*	(геноцид)	()
18/03/2022 00:00:00	tatar-inform.ru	https://www.tatar-inform.ru/news/putin-celyu-specoperacii-na-ukraine-yavlyaetsya-izbavlenie-lyudei-ot-genocida-5859012	путин  целью спецоперации на украине является избавление людей от геноцида	True	529430	(?=.*).*	(геноцид)	()
08/06/2022 00:00:00	lenta.ru	https://lenta.ru/news/2022/06/08/zakharova_media/	захарова обвинила власти латвии в  медиагеноциде	True	285458	(?=.*).*	(геноцид)	()
25/02/2022 00:00:00	pln-pskov.ru	https://pln-pskov.ru/politics/440047.html	владимир воробьев  назрела необходимость прекратить геноцид жителей днр и лнр	True	31469	(?=.*).*	(геноцид)	()
18/03/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/03/18/putin-vystupil-na-koncertemitinge-v-luzhnikakh-izbavit-ot-genocida.html	путин выступил на концерте митинге в лужниках   избавить от геноцида	True	136883	(?=.*).*	(геноцид)	()
21/03/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/03/21/rogozin-zayavil-chto-ssha-na-ukraine-razrabatyvali-oruzhie-genocida-russkoy-nacii.html	рогозин заявил  что сша на украине разрабатывали  оружие геноцида русской нации	True	143735	(?=.*).*	(геноцид)	()
07/07/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/07/07/putin-zayavil-ob-izolyacii-i-genocide-zhiteley-donbassa-ukrainoy.html	путин заявил об изоляции и геноциде жителей донбасса украиной	True	147452	(?=.*).*	(геноцид)	()
26/02/2022 00:00:00	aif.ru	https://aif.ru/politics/russia/zaharova_zapad_vosem_let_bezuchastno_nablyudal_za_genocidom_v_donbasse	захарова  запад восемь лет безучастно наблюдал за геноцидом в донбассе	True	176622	(?=.*).*	(геноцид)	()
22/03/2022 00:00:00	aif.ru	https://aif.ru/politics/world/vlasti_myanmy_otvergli_obvineniya_ssha_v_prichastnosti_k_genocidu_rohindzha	власти мьянмы отвергли обвинения сша в причастности к геноциду рохинджа	True	180167	(?=.*).*	(геноцид)	()
05/04/2022 00:00:00	fedpress.ru	https://fedpress.ru/news/northern-america/policy/2956759	байден отказался называть события в буче  геноцидом    северная америка	True	447121	(?=.*).*	(геноцид)	()
13/04/2022 00:00:00	fedpress.ru	https://fedpress.ru/news/77/policy/2966699	песков отверг обвинения в геноциде украинцев   москва	True	448979	(?=.*).*	(геноцид)	()
13/04/2022 00:00:00	fedpress.ru	https://fedpress.ru/personal-view/2966624	это геноцид русских   депутат рассказал о концлагерях украины   москва	True	444807	(?=.*).*	(геноцид)	()
09/05/2022 00:00:00	fedpress.ru	https://fedpress.ru/article/2991906	спланированный акт геноцида   как ленинград пережил     дней блокады   санкт петербург	True	448826	(?=.*).*	(геноцид)	()
16/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/16/reg-ufo/v-rostove-na-sude-vystupili-svideteli-genocida-v-1943-godu.html	в ростове на суде выступили свидетели геноцида в      году	True	156352	(?=.*).*	(геноцид)	()
18/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/18/antonov-nazval-grubym-cinizmom-otricanie-ssha-genocida-russkih-v-donbasse.html	посол рф в сша антонов назвал цинизмом отрицание вашингтоном геноцида русских в донбассе	True	155215	(?=.*).*	(геноцид)	()
18/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/18/zaharova-proishodiashchee-v-donbasse-genocid.html	захарова  происходящее в донбассе   геноцид	True	154720	(?=.*).*	(геноцид)	()
19/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/19/mid-nazval-nepriemlemymi-slova-sholca-o-genocide-na-donbasse.html	мид назвал неприемлемыми слова шольца о геноциде на донбассе	True	154324	(?=.*).*	(геноцид)	()
21/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/21/reg-ufo/v-rostovskoj-oblasti-vozbudili-delo-o-genocide-v-gody-vojny.html	в ростовской области возбудили дело о геноциде в годы войны	True	156056	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/23/moskalkova-mir-poka-ne-dal-chetkoj-ocenki-genocidu-v-donbasse.html	москалькова  мир пока не дал четкой оценки геноциду в донбассе	True	154197	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/23/moskalkova-situaciia-v-donbasse-otvechaet-vsem-zakreplennym-priznakam-genocida.html	москалькова  ситуация в донбассе отвечает всем закрепленным признакам геноцида	True	154513	(?=.*).*	(геноцид)	()
24/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/24/ombudsmen-dnr-nazvala-specoperaciiu-edinstvennym-sposobom-ostanovit-genocid.html	омбудсмен днр назвала спецоперацию единственным способом остановить геноцид	True	154099	(?=.*).*	(геноцид)	()
25/02/2022 00:00:00	rg.ru	https://rg.ru/2022/02/25/pochemu-zapad-stolko-let-demonstrativno-ne-zamechal-genocid-na-donbasse.html	почему запад столько лет демонстративно не замечал геноцид на донбассе	True	154132	(?=.*).*	(геноцид)	()
13/04/2022 00:00:00	riafan.ru	https://riafan.ru/23015275-tsel_lishit_rossiyu_politicheskogo_kapitala_pochemu_baiden_zagovoril_ob_ukrainskom_genotside_	цель   лишить россию политического капитала  почему байден заговорил об  украинском геноциде	True	422639	(?=.*).*	(геноцид)	()
13/04/2022 00:00:00	riafan.ru	https://riafan.ru/23015794-sk_rf_vozbudil_delo_protiv_mera_dnepra_filatova_za_podstrekatel_stvo_k_genotsidu	ск рф возбудил дело против мэра днепра филатова за подстрекательство к геноциду	True	422643	(?=.*).*	(геноцид)	()
14/04/2022 00:00:00	riafan.ru	https://riafan.ru/23018444-gt_baiden_veshaet_na_rossiyu_yarlik_genotsid_chtobi_spastis_ot_politicheskogo_kraha	gt  байден вешает на россию ярлык  геноцид   чтобы спастись от политического краха	True	415660	(?=.*).*	(геноцид)	()
14/04/2022 00:00:00	riafan.ru	https://riafan.ru/23018550-politekspert_moshkin_ob_yasnil_pochemu_makron_ne_podderzhal_slova_baidena_o_genotside_na_ukraine	политэксперт мошкин объяснил  почему макрон не поддержал слова байдена о  геноциде  на украине	True	418675	(?=.*).*	(геноцид)	()
14/04/2022 00:00:00	riafan.ru	https://riafan.ru/23051457-makron_ob_yasnil_zelenskomu_svoi_otkaz_nazivat_genotsidom_sobitiya_na_ukraine	макрон объяснил зеленскому свой отказ называть  геноцидом  события на украине	True	419545	(?=.*).*	(геноцид)	()
14/04/2022 00:00:00	riafan.ru	https://riafan.ru/23053898-vosem_let_spustya_ukaz_ob_ato_ukaz_o_genotside	восемь лет спустя  указ об  ато    указ о геноциде	True	419546	(?=.*).*	(геноцид)	()
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23076040-razvedka_ssha_oprovergla_slova_baidena_o_genotside_na_ukraine	разведка сша опровергла слова байдена о геноциде на украине	True	420547	(?=.*).*	(геноцид)	()
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23076665-_marazm_krepchal_zachem_baiden_obvinil_rossiiskuyu_armiyu_v_genotside_	маразм крепчал   зачем байден обвинил российскую армию в  геноциде	True	439681	(?=.*).*	(геноцид)	()
17/04/2022 00:00:00	riafan.ru	https://riafan.ru/23078557-spetssluzhbi_ssha_oprovergli_slova_baidena_o_genotside_ukraintsev	спецслужбы сша опровергли слова байдена о  геноциде  украинцев	True	424943	(?=.*).*	(геноцид)	()
18/04/2022 00:00:00	riafan.ru	https://riafan.ru/23099866-skr_vozbudil_delo_o_genotside_zhitelei_goroda_schast_e_v_lnr_ukrainskimi_voennosluzhaschimi	скр возбудил дело о геноциде жителей города счастье в лнр украинскими военнослужащими	True	428313	(?=.*).*	(геноцид)	()
10/02/2022 00:00:00	tass.ru	https://tass.ru/obschestvo/13666917	youtube заблокировал телеканал  дон     перед заседанием суда о геноциде во время войны	True	267919	(?=.*).*	(геноцид)	()
10/02/2022 00:00:00	tass.ru	https://tass.ru/obschestvo/13670819	эксперт  суд по делу о геноциде раскроет новые данные об оккупации ростовской области	True	268697	(?=.*).*	(геноцид)	()
15/02/2022 00:00:00	tass.ru	https://tass.ru/proisshestviya/13716533	документы о геноциде населения в годы оккупации ростовской области опубликуют в соцсетях	True	264227	(?=.*).*	(геноцид)	()
16/02/2022 00:00:00	tass.ru	https://tass.ru/mezhdunarodnaya-panorama/13734987	сша не согласны с заявлениями россии о геноциде в донбассе	True	262466	(?=.*).*	(геноцид)	()
16/02/2022 00:00:00	tass.ru	https://tass.ru/politika/13715919	путин назвал происходящее в донбассе  геноцидом	True	262834	(?=.*).*	(геноцид)	()
01/04/2022 00:00:00	pnp.ru	https://www.pnp.ru/news/sk-predyavil-obvineniya-v-genocide-22-vysokopostavlennym-ukrainskim-voennym.html	ск предъявил обвинения в геноциде    высокопоставленным украинским военным	True	18487	(?=.*).*	(геноцид)	()
01/04/2022 00:00:00	pnp.ru	https://www.pnp.ru/politics/ldpr-vneset-v-gosdumu-proekt-o-priznanii-genocida-russkikh-na-ukraine.html	лдпр предлагает признать действия киева в донбассе геноцидом русских	True	9988	(?=.*).*	(геноцид)	()
23/02/2022 00:00:00	polit.ru	https://polit.ru/news/2022/02/23/heno/	генсек оон не считает ситуацию в лднр геноцидом и отказывается признавать русские войска миротворцами	True	37136	(?=.*).*	(геноцид)	()
09/06/2022 00:00:00	regnum.ru	https://regnum.ru/news/3614581.html	лавров почтил память жертв геноцида армян в ереване	True	399919	(?=.*).*	(геноцид)	()
21/03/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/21/03/2022/673d54s3978bae8098d5d7ac56debbb0	омбудсмен морозова  украина осуществляла геноцид в отношении русскоговорящего населения донбасса	True	469470	(?=.*).*	(геноцид)	()
01/04/2022 00:00:00	runews24.ru	https://runews24.ru/politics/01/04/2022/673d54sd016624e1168ff0da5fa3a98f	ск россии обвинил в геноциде мирного населения донбасса    высокопоставленных военных украины	True	462206	(?=.*).*	(геноцид)	()
13/04/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/13/04/2022/673d54sb8e3f27301f8a84ea6e13ead5	президент франции макрон  действия россии на украине нельзя назвать геноцидом	True	470123	(?=.*).*	(геноцид)	()
29/05/2022 00:00:00	news.mail.ru	https://news.mail.ru/politics/51521187/	блинкен призвал власти китая прекратить геноцид уйгуров	True	498776	(?=.*).*	(геноцид)	()
09/01/2022 00:00:00	regnum.ru	https://regnum.ru/news/3471166.html	литва и латвия отказались помочь белоруссии в расследовании дела о геноциде	True	369764	(?=.*).*	(геноцид)	()
09/01/2022 00:00:00	regnum.ru	https://regnum.ru/news/3471178.html	минск оценил помощь рф в расследовании дела о геноциде белорусского народа	True	371967	(?=.*).*	(геноцид)	()
11/01/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3473531.html	сеть   цель одна   геноцид     украина стала чаще обстреливать донбасс	True	366518	(?=.*).*	(геноцид)	()
18/01/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3447947.html	сеть   притесняют и убивают    ситуация в донбассе напомнила путину геноцид	True	365968	(?=.*).*	(геноцид)	()
21/01/2022 00:00:00	regnum.ru	https://regnum.ru/news/3483518.html	китай осудил принятую во франции резолюцию о геноциде уйгуров	True	355706	(?=.*).*	(геноцид)	()
24/05/2022 00:00:00	riafan.ru	https://riafan.ru/23453989-senator_kovitidi_ubiistvo_dezertirov_stanet_esche_odnim_faktom_genotsida_so_storoni_kieva	сенатор ковитиди  убийство дезертиров станет еще одним фактом геноцида со стороны киева	True	431857	(?=.*).*	(геноцид)	()
15/02/2022 00:00:00	vesti.ru	https://www.vesti.ru/article/2677720	путин о ситуации в донбассе  это и есть геноцид	True	47767	(?=.*).*	(геноцид)	()
20/02/2022 00:00:00	vesti.ru	https://www.vesti.ru/article/2679744	смешной  немецкий геноцид	True	45784	(?=.*).*	(геноцид)	()
21/02/2022 00:00:00	vesti.ru	https://www.vesti.ru/article/2680192	украина устроила геноцид  лишив жителей донбасса питьевой воды	True	49869	(?=.*).*	(геноцид)	()
28/05/2022 00:00:00	vesti.ru	https://www.vesti.ru/article/2772297	скр  радикалы призывали к геноциду русских и греков на украине	True	97165	(?=.*).*	(геноцид)	()
27/06/2022 00:00:00	vesti.ru	https://www.vesti.ru/article/2815958	матвиенко назвала заморозку счетов россиян геноцидом	True	95625	(?=.*).*	(геноцид)	()
07/01/2022 00:00:00	bloknot.ru	https://bloknot.ru/obshhestvo/sibirskij-deputat-obvinil-edinorossov-v-genotside-veterana-umershego-posle-pozdravleniya-s-novy-m-godom-864477.html	сибирский депутат обвинил единороссов в  геноциде  ветерана  умершего после поздравления с новым годом	True	59913	(?=.*).*	(геноцид)	()
18/02/2022 00:00:00	bloknot.ru	https://bloknot.ru/obshhestvo/my-ne-mozhem-by-t-bezuchastny-mi-spiker-gosdumy-volodin-zayavil-o-genotside-v-donbasse-887207.html	мы не можем быть безучастными   спикер госдумы володин заявил о геноциде в донбассе	True	42729	(?=.*).*	(геноцид)	()
28/04/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/human_rights_protection_news/20220428/307923166.html	более     млн человек приняли участие в дне единых действий в память о геноциде советского народа	True	113568	(?=.*).*	(геноцид)	()
30/05/2022 00:00:00	rapsinews.ru	http://rapsinews.ru/judicial_news/20220530/307981686.html	суд в москве заочно арестовал двух украинских офицеров по делу о геноциде	True	72932	(?=.*).*	(геноцид)	()
06/07/2022 00:00:00	rapsinews.ru	https://rapsinews.ru/judicial_news/20220706/308107772.html	вс крыма   июля огласит решение по иску о геноциде местных жителей в годы вов	True	83931	(?=.*).*	(геноцид)	()
08/07/2022 00:00:00	rapsinews.ru	https://rapsinews.ru/judicial_news/20220708/308113958.html	прокуратура краснодарского края требует подтвердить факт геноцида на кубани в годы вов	True	92695	(?=.*).*	(геноцид)	()
25/07/2022 00:00:00	rapsinews.ru	https://rapsinews.ru/judicial_news/20220725/308160897.html	суд признал геноцидом массовые убийства жителей краснодарского края в годы вов	True	103574	(?=.*).*	(геноцид)	()
28/07/2022 00:00:00	rapsinews.ru	https://rapsinews.ru/judicial_news/20220728/308169626.html	суд признал геноцидом массовые убийства жителей брянской области в годы вов	True	104483	(?=.*).*	(геноцид)	()
06/07/2022 00:00:00	regnum.ru	https://regnum.ru/news/3639870.html	верховный суд крыма огласит вердикт по иску о геноциде мирных жителей	True	391883	(?=.*).*	(геноцид)	()
07/07/2022 00:00:00	regnum.ru	https://regnum.ru/news/3640683.html	историк  признание геноцида в крыму   запоздалая дань международному праву	True	393499	(?=.*).*	(геноцид)	()
07/07/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3640683.html	историк  признание геноцида в крыму   запоздалая дань международному праву	True	374977	(?=.*).*	(геноцид)	()
07/07/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3640884.html	изоляция и геноцид    путин о жизни в донбассе на протяжении восьми лет	True	374940	(?=.*).*	(геноцид)	()
07/07/2022 00:00:00	regnum.ru	https://regnum.ru/news/society/3637121.html	в крыму дело о геноциде жителей продолжат слушать в закрытом режиме	True	374976	(?=.*).*	(геноцид)	()
26/02/2022 00:00:00	riafan.ru	https://riafan.ru/1615776-akter-dmitrii-pevcov-zapadnye-smi-uchastniki-genocida-russkikh-na-ukraine	актер дмитрий певцов  западные сми   участники геноцида русских на украине	True	408087	(?=.*).*	(геноцид)	()
26/02/2022 00:00:00	riafan.ru	https://riafan.ru/1615875-senator-kovitidi-deistvuyushii-ukrainskii-rezhim-osushestvlyaet-genocid-protiv-svoego-zhe-naroda	сенатор ковитиди  действующий украинский режим осуществляет геноцид против своего же народа	True	407910	(?=.*).*	(геноцид)	()
26/02/2022 00:00:00	riafan.ru	https://riafan.ru/1615997-zelenskii-prizval-schitat-specoperaciyu-rossii-genocidom	зеленский призвал считать спецоперацию россии  геноцидом	True	410043	(?=.*).*	(геноцид)	()
03/03/2022 00:00:00	riafan.ru	https://riafan.ru/1619631-zona-genocida-pochemu-evropa-ne-priznaet-izdevatelstva-nad-russkoyazychnym-naseleniem	зона геноцида   почему европа не признает издевательства над русскоязычным населением	True	414699	(?=.*).*	(геноцид)	()
